Symbol,Description,Moving Averages Rating 1 day,Technical Rating 1 day,Analyst Rating,Price,Price - Currency,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency",Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Exchange,"Dividend payout ratio %, Trailing 12 months","Dividends per share, Quarterly","Dividends per share, Quarterly - Currency",Price to earnings ratio,"EPS diluted growth %, TTM YoY","EPS diluted growth %, Quarterly YoY","Gross profit growth %, TTM YoY","Gross profit growth %, Quarterly YoY","Total debt growth %, Annual YoY","Total debt growth %, Quarterly YoY","Debt to equity ratio, Quarterly","Return on invested capital %, Trailing 12 months","Total debt to capital, Annual",Momentum (10) 1 week,"Revenue growth %, TTM YoY","Revenue growth %, Quarterly YoY",Analyst Rating,Target price 1 year,Target price 1 year - Currency,Target price performance % 1 year
WKSP,"Worksport, Ltd.",Sell,Sell,Strong buy,0.8198,USD,-0.6611,USD,351199,27002252.636625808,USD,,22.696445275958833,0,Producer manufacturing,Auto parts: OEM,NASDAQ,0,0,USD,,22.696445275958833,37.9964695498676,,,-5.7179439404579115,-4.439281209399364,0.36716283364901403,-79.6119782937337,0.255502082369274,-0.24020000000000008,776.9662782694064,581.0195797881273,Strong buy,1.75,USD,113.46669919492558
DRIO,DarioHealth Corp.,Sell,Sell,Buy,0.7023,USD,-0.9721,USD,75048,26960194.960057065,USD,,52.640553444411964,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,52.640553444411964,50.20300446609826,7.141192917054987,535.5737704918033,5.3230176839703365,1.8814958393209236,0.521030233631283,-36.2710131215859,0.33689912755887597,-0.02949999999999997,-2.0938628158844765,111.00056850483229,Buy,3.166667,USD,350.8994731596184
PMEC,Primech Holdings Ltd.,Strong sell,Sell,,0.7081,USD,,,22662,26943167.051877387,USD,,,0,Commercial services,Miscellaneous commercial services,NASDAQ,,,,,,,,,-7.02829513555389,,,,0.5810697518444,-0.07690000000000008,,,,,,
ONMD,OneMedNet Corp,Strong sell,Sell,,0.96,USD,,,31504,26867932.151898734,USD,,,0,Technology services,Packaged software,NASDAQ,,0,USD,,,-10442.857142857143,,,,141.07208882583487,,,,0.039999999999999925,,,,,,
BCAB,"BioAtla, Inc.",Sell,Sell,Buy,0.4628,USD,-1.6998,USD,251122,26853845.03906083,USD,,35.83723388192662,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,35.83723388192662,68.5660973159179,,,-38.20648078372268,-56.05900948366702,0.054467084639498405,-137.597753149123,0.0336378056117705,-0.9872,,,Buy,8.666667,USD,1772.6592480553154
CREX,"Creative Realities, Inc.",Strong sell,Sell,Strong buy,2.56,USD,0.0721,USD,15949,26743448.633962266,USD,35.506241331484055,,0,Commercial services,Advertising/Marketing services,NASDAQ,0,0,USD,35.506241331484055,,,54.1648656992899,46.87917967008471,-23.99248277302151,-25.52712256772821,0.42068989891849906,1.91227532679739,0.335553455785762,-0.2799999999999998,31.80251468517889,24.844398340248965,Strong buy,7.5,USD,192.96875
CDIO,Cardio Diagnostics Holdings Inc.,Strong sell,Sell,Strong buy,0.5125,USD,-0.3799,USD,1921803,26724522.756410252,USD,,65.43850072780204,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,65.43850072780204,64.38693776956255,-4694.052973513243,-2071.877434432615,48.525379490996805,-61.383874733480624,0.19545085230394002,-255.492837797865,0.298882002299041,-0.7475,203.5984687367078,-34.39680957128614,Strong buy,2,USD,290.24390243902445
CYTH,"Cyclo Therapeutics, Inc.",Buy,Buy,,0.929162,USD,-0.8951,USD,75676,26587399.43988632,USD,,46.349796211939584,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,46.349796211939584,-4.309467254835422,-0.07715864797695872,-64.06823208098447,,26883.681906614787,,,0.178427217397912,0.3492620000000001,-8.518936047043052,-52.81879885443724,,,,
GTIM,Good Times Restaurants Inc.,Sell,Sell,,2.49,USD,0.2111,USD,4066,26495017.933462847,USD,11.795357650402654,-76.40549904996088,0,Consumer services,Restaurants,NASDAQ,0,0,USD,11.795357650402654,-76.40549904996088,,11.674740484429066,14.933333333333335,-9.08551433424052,-3.0380113330851635,1.44679997531321,3.17345883889221,0.578502604166667,-0.1599999999999997,5.546931669809952,9.661354581673319,,,,
CTRM,Castor Maritime Inc.,Sell,Sell,,2.736,USD,3.1885,USD,20971,26436198.331914898,USD,0.8580837384350009,-35.74293142016486,0,Transportation,Marine shipping,NASDAQ,0,0,USD,0.8580837384350009,-35.74293142016486,,-55.459725695259245,-12.705648197612069,-4.203402706668811,-65.79313913539133,0.101894630532328,12.9796806745104,0.22375761901389202,-0.3139999999999996,-45.58163000385625,-37.35062943289208,,,,
ORKT,Orangekloud Technology Inc.,Strong sell,Sell,Strong buy,1.14,USD,,,148461,26401300,USD,,,0,Technology services,Packaged software,NASDAQ,,,,,,,,,23.855463105319732,,,,0.29399673766252604,-1.9600000000000002,,,Strong buy,4.9971985,USD,338.35074561403513
ALLK,Allakos Inc.,Strong sell,Sell,Neutral,0.2937,USD,-2.0297,USD,439673,26240226.45516536,USD,,-5.318596928185971,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,-5.318596928185971,60.588122971166705,40.48268339241887,43.64105874757908,-15.567094278151089,-6.622294579582455,0.536161555063718,-97.0127381966795,0.19718758619377802,-0.7563,,,Neutral,0.35,USD,19.16922029281578
EPOW,"Sunrise New Energy Co., Ltd",Strong buy,Strong buy,,0.9661,USD,-0.9171,USD,7739,26072105.214692187,USD,,-15.912537917087969,0,Technology services,Packaged software,NASDAQ,0,,,,-15.912537917087969,,-637.2393127354806,,148.06534849387683,,,-79.3685965747354,0.920822356004032,0.23609999999999998,-4.002423520067651,,,,,
GTEC,Greenland Technologies Holding Corporation,Strong sell,Sell,Strong buy,1.9156,USD,-0.9098,USD,21736,26041682.457938146,USD,,-696.1992136304062,0,Producer manufacturing,Industrial machinery,NASDAQ,0,0,USD,,-696.1992136304062,22.97090352220521,4.4439723727653035,-20.775558329249293,10.625472574795028,-28.681973486182166,0.544432008660669,-18.5070091231776,0.478474488742318,-0.1743999999999999,0.7644418174569777,-13.750519136056855,Strong buy,13,USD,578.6385466694508
OCG,Oriental Culture Holding LTD,Strong buy,Buy,,1.4,USD,-0.6178,USD,8429,25997075.395683452,USD,,-0.32478077297823993,0,Retail trade,Specialty stores,NASDAQ,0,0,USD,,-0.32478077297823993,,,,-64.46639214836372,,0,-6.83689372195308,0.00025190332197643,0.09999999999999987,-21.586853134905606,,,,,
NRSN,NeuroSense Therapeutics Ltd.,Strong sell,Sell,Buy,1.119,USD,-0.6985,USD,71198,25993184.65221239,USD,,24.34744936640312,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,24.34744936640312,-288.52173913043475,,,-32.70142180094787,-77.38095238095238,,,,0.259,,,Buy,7.5,USD,570.2412868632708
FGL,Founder Group Limited,Strong sell,Sell,,1.53,USD,,,55730,25885700.000000004,USD,,,0,Industrial services,Engineering & construction,NASDAQ,,,,,,,,,427.67976161133515,,,,0.627599394896776,-0.44999999999999996,,,,,,
BTCT,BTC Digital Ltd.,Strong sell,Sell,,5.13,USD,,,127359,25779528.069097888,USD,,,0,Technology services,Data processing services,NASDAQ,,0,USD,,,96.55003909304143,,-102.62681159418705,-85.63218390820634,,0.026626205276295802,,0.00638830684315429,-1.25,,-91.22307586779887,,,,
NXPL,NextPlat Corp,Strong sell,Strong sell,,0.9902,USD,-0.674,USD,21167,25708611.86848781,USD,,-225.9187620889749,0,Non-energy minerals,Precious metals,NASDAQ,0,0,USD,,-225.9187620889749,-220.5100379815518,959.0545814017493,-86.42479499001767,179.64002972163402,-9.506876202857544,0.110626363353069,-42.8830120733922,0.0854479838595095,0.09919999999999995,179.8771856816683,0.5024731247282976,,,,
RENT,"Rent the Runway, Inc.",Strong sell,Strong sell,Strong buy,6.62,USD,-22.1749,USD,35206,25699832.516788322,USD,,35.20847333820306,0,Retail trade,Internet retail,NASDAQ,0,0,USD,,35.20847333820306,45.628836042853685,14.45993031358885,52.083333333333336,13.134517766497462,6.632361349342482,,-36.8123160516187,1.52198036705079,-2.419999999999999,2.6192075218267292,4.689655172413794,Strong buy,30.5,USD,360.72507552870087
INTZ,Intrusion Inc.,Strong sell,Sell,Buy,1.325,USD,-3.5148,USD,649609,25629176.636690646,USD,,76.85682680151706,0,Technology services,Information technology services,NASDAQ,0,0,USD,,76.85682680151706,88.77477736282677,-7.263368601658564,4.861111111111112,14.23647932131495,-75.489396411093,1.1706271912738602,,3.83362989323843,0.8575999999999999,-4.007734223940938,2.452316076294278,Buy,6,USD,352.8301886792453
NAII,"Natural Alternatives International, Inc.",Strong sell,Strong sell,,4.13,USD,-1.2906,USD,544,25600952.44337349,USD,,-83.06382978723404,0,Health technology,Pharmaceuticals: other,NASDAQ,0,0,USD,,-83.06382978723404,29.47789634146342,-42.67251695253291,204.28015564202275,94.92725509214355,7.637398118575144,0.779280019206227,-5.54916744294364,0.42195176574332005,-0.16999999999999993,-8.60235230539439,34.126890125942595,,,,
CGTX,"Cognition Therapeutics, Inc.",Strong sell,Sell,Strong buy,0.61515,USD,-0.9574,USD,1255738,25558250.247142855,USD,,-23.90319658340882,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,-23.90319658340882,-10.616284300494831,-6.097560975609756,-7.6923076923076925,-90.51771117166213,-21.08843537414966,0.0400497168899323,-154.491152935873,0.00705939629990263,0.13715,,,Strong buy,7.666667,USD,1146.3085426318785
SCNX,"Scienture Holdings, Inc.",Strong sell,Strong sell,,2.83,USD,-23.7315,USD,10017,25443347.35789474,USD,,-138.014763404409,0,Commercial services,Miscellaneous commercial services,NASDAQ,0,0,USD,,-138.014763404409,70.66068693940056,-135.2978209156065,-101.10015499437397,348.50549937591035,-57.502472637482036,0.0323626212603079,-46.265639630626,0.9290698982247529,-4.64,-73.18908491012411,-96.84839078962968,,,,
FTHM,Fathom Holdings Inc.,Strong sell,Sell,Strong buy,1.121,USD,-1.27,USD,43192,25357308.6575,USD,,20.47589229805886,0,Technology services,Packaged software,NASDAQ,0,0,USD,,20.47589229805886,-16.262064931266465,3.5165524347085966,-4.269555520152797,57.92502022835566,38.251769775315466,0.476715061979963,-39.8531962494658,0.24129120879120902,-0.839,-10.455990140753714,-10.468970531628246,Strong buy,3.375,USD,201.07047279214987
FGF,Fundamental Global Inc.,Strong sell,Strong sell,,20.01,USD,1.5288,USD,16238,25311228.06139933,USD,13.088697017268448,-71.98871340100406,0,Finance,Property/Casualty insurance,NASDAQ,0,0,USD,13.088697017268448,-71.98871340100406,19.78951220288287,,,,,0.0487139423076923,-24.5177290492709,0.000916978204133456,-5.219999999999999,129.07111298127498,128.03847653711168,,,,
CENN,Cenntro Inc.,Strong sell,Strong sell,,0.8185,USD,-1.3119,USD,429157,25264322.417002287,USD,,-213.77660846687397,0,Consumer durables,Motor vehicles,NASDAQ,0,0,USD,,-213.77660846687397,-449.90548204158785,,463.50285100334094,-52.889228119616796,-9.836722797707989,0.294390178702419,-31.1813605832508,0.203537026328695,-0.3015000000000001,314.376254986686,190.33195663786603,,,,
CLEU,China Liberal Education Holdings Limited,Strong sell,Sell,,0.0936,USD,,,6664898,25208838.2962963,USD,,,0,Commercial services,Miscellaneous commercial services,NASDAQ,,0,USD,,,,,,70.52314552401411,,0.0246686470691189,,0.0251678857269442,-2.9364,,,,,,
KFFB,Kentucky First Federal Bancorp,Sell,Sell,,3.1163,USD,-0.1468,USD,918,25200629.729406096,USD,,-239.03002309468823,0,Finance,Savings banks,NASDAQ,0,0,USD,,-239.03002309468823,,,,-1.5680511364447043,-12.978819287967552,1.28585995213818,-1.03200340813257,0.589716630337223,0.13629999999999987,26.207322937418425,24.86718947634708,,,,
MGRX,"Mangoceuticals, Inc.",Strong buy,Buy,,5.15,USD,-5.7206,USD,163773,25177297.928571433,USD,,26.095213487500807,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,26.095213487500807,41.440537989617745,50.61000517415103,-42.82345129989142,-63.53307922293229,87.55935157747952,0.0197228910601101,-123.620733936137,0.142433835493619,2.5400000000000005,52.19994436134484,-45.59960841899168,,,,
XOS,"Xos, Inc.",Strong buy,Strong buy,Buy,5.98,USD,-6.6773,USD,89473121,25131849,USD,,53.55050989885499,0,Consumer durables,Motor vehicles,NASDAQ,0,0,USD,,53.55050989885499,45.155377822211115,,44.28211586901763,-46.925347138226336,12.841339445883996,0.890816467024646,-58.7298790951383,0.42135047243489604,2.3800000000000003,81.06745780286883,-5.426449448969824,Buy,10,USD,67.2240802675585
CPSH,CPS Technologies Corp.,Sell,Neutral,,1.73,USD,-0.1378,USD,18076,25129911.604651164,USD,,-234.43902439024393,0,Producer manufacturing,Metal fabrication,NASDAQ,0,0,USD,,-234.43902439024393,-713.6752136752137,-82.17785134125305,-142.35352757261316,-31.47081433617095,-43.63975138070522,0.015800523592235,-12.1690971376633,0.0218470867125269,0.18999999999999995,-18.50578915150669,-32.4250072513449,,,,
LIVE,Live Ventures Incorporated,Strong sell,Strong sell,,8.08,USD,-8.1363,USD,1409,25099963.694165483,USD,,-873.125224255472,0,Consumer durables,Home furnishings,NASDAQ,0,0,USD,,-873.125224255472,,10.704199339740962,-2.6564263495471687,5.529495961558123,-1.0043086687902343,3.43972705561242,-8.79709372796287,0.779748288938915,-1.9100000000000001,15.596936930689637,-5.174627741447195,,,,
IRIX,IRIDEX Corporation,Strong sell,Sell,,1.5,USD,-0.6764,USD,48123,24954571.812080536,USD,,-40.041407867494826,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,-40.041407867494826,-7.863089731729874,-20.781901853683713,-24.327253025103836,55.22894290559638,69.47513812154696,1.87113991612657,-115.036222442279,0.22383436582980099,-0.21999999999999997,-11.308281141266527,-9.875486381322956,,,,
LVTX,LAVA Therapeutics N.V.,Sell,Sell,Buy,0.9472,USD,-1.0307,USD,6884,24903959.618064515,USD,,46.31491223501224,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,46.31491223501224,-36.26896756917584,,-593.0232558162681,15.834862385318646,1.5334947528876743,0.19064650077289103,-62.5237492083892,0.10980849176445301,-0.16280000000000006,-18.89355123667591,-100,Buy,2.333333,USD,146.34005489864865
LEXX,Lexaria Bioscience Corp.,Strong sell,Strong sell,Strong buy,1.4157,USD,-0.4893,USD,338204,24849206.916226417,USD,,58.649539423645734,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,58.649539423645734,-24.481964696853424,201.46127440619784,38.58722623294662,-16.223386413119716,-15.695391143411738,0.0133750289278021,-106.482143922213,0.0168057089935244,-0.8243000000000003,44.878466907487905,21.579476196142203,Strong buy,7.5,USD,429.7732570459844
LGVN,Longeveron Inc.,Neutral,Neutral,Strong buy,1.665,USD,-6.3315,USD,89156,24703229.873493977,USD,,35.29778449967299,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,35.29778449967299,87.97575061878969,,,-21.65067178502879,-26.819221967963387,0.0623951301361845,-102.561460748118,0.229790587705472,-0.19500000000000006,141.46023468057368,415.3333333333333,Strong buy,8.666667,USD,420.52054054054054
YHC,LQR House Inc.,Sell,Neutral,Strong buy,1.09,USD,-2.8993,USD,19062,24690028.886214238,USD,,88.62609255103801,0,Commercial services,Advertising/Marketing services,NASDAQ,0,,,,88.62609255103801,95.41842909176358,-170.5531914893617,-914.4244651529071,,-79.24651924651924,0.000278231706841722,-207.209618300629,0.0006738144679408401,-0.05999999999999983,158.05437085077264,266.2309176534065,Strong buy,5,USD,358.7155963302752
BOSC,B.O.S. Better Online Solutions,Strong buy,Buy,,4.26,USD,0.3834,USD,13854,24541861.9906542,USD,11.11111111111111,5.474552957359018,0,Electronic technology,Semiconductors,NASDAQ,0,0,USD,11.11111111111111,5.474552957359018,89.6887159533074,-7.271603666650275,5.121951219343697,-23.0718085106383,-24.575695858791583,0.10709982166096299,10.521378145753,0.109393466647757,0.8299999999999996,-9.352308381846704,0.12226184395535349,,,,
SMSI,"Smith Micro Software, Inc.",Buy,Neutral,Strong buy,1.38,USD,-5.2082,USD,120597,24476655.857142854,USD,,-54.646950531504245,0,Technology services,Packaged software,NASDAQ,0,0,USD,,-54.646950531504245,11.710677382319176,-61.7689686239179,-72.41529105125977,-75.69278903456495,-56.0581099296091,0.07773009060562709,-86.3726403115212,0.041486020876508205,0.6249999999999999,-44.63754178687548,-57.749295518589214,Strong buy,4.833333,USD,250.24152173913046
FLUX,"Flux Power Holdings, Inc.",Strong sell,Sell,Strong buy,1.46,USD,-0.5035,USD,103469,24356397.563380282,USD,,-19.909502262443425,0,Producer manufacturing,Electrical products,NASDAQ,0,0,USD,,-19.909502262443425,-82.45614035087718,3.180572375549736,-33.70643602136861,24.027020802947725,24.027020802947725,83.2835051546392,-123.433565397719,0.9881352822457341,-0.26,-8.310595896709227,-18.619246861924676,Strong buy,4.333333,USD,196.8036301369863
DHAI,"DIH Holding US, Inc.",Strong sell,Strong sell,,0.513497,USD,-0.3202,USD,318245,24307049.27244005,USD,,,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,,-190.57239057239056,,-32.17307692307692,,,,,,-0.8865029999999999,,-20.603860922623742,,,,
HOLO,MicroCloud Hologram Inc.,Strong sell,Sell,,1.18,USD,-36.603,USD,20398981,24242151.85964912,USD,,73.47147329970429,0,Electronic technology,Semiconductors,NASDAQ,0,0,USD,,73.47147329970429,,-66.3962343008324,,28.076329557002524,,0.0540062459687325,-38.9152828882753,0.0409532350896652,-0.24,-24.723144680610552,,,,,
ADGM,"Adagio Medical Holdings, Inc",Buy,Buy,,1.5688,USD,-17.32,USD,498435,24130598.13829457,USD,,-19537.18820861678,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,-19537.18820861678,-419.5758564437194,,,-97.8521912586653,719.7653958944281,0.18256031138569198,-33.6300145981502,0.0780739322447494,-0.45120000000000005,,,,,,
TURB,"Turbo Energy, S.A.",Strong buy,Buy,,2.44,USD,-0.41,USD,3745,24091221,USD,,-987.5331564986737,0,Technology services,Packaged software,NASDAQ,0,0,USD,,-987.5331564986737,,-182.00036919627635,,-50.32085695052534,,1.18305277217808,-141.861334157663,0.434905322604815,0.7101,-52.61109929738822,,,,,
ORIS,Oriental Rise Holdings Limited,Strong sell,Sell,,1.09,USD,1.898,USD,47286,23993625,USD,0.5742887249736566,-70.99145638784026,0,Consumer non-durables,Food: major diversified,NASDAQ,0,,,0.5742887249736566,-70.99145638784026,,-52.52284465633986,,6.106032906764168,,0.0412932569308338,8.05940962845903,0.0419643115365706,-0.7,-31.96278389470298,,,,,
DRRX,DURECT Corporation,Strong sell,Sell,Buy,0.77,USD,-0.6657,USD,33615,23902324.903834224,USD,,57.23096691294571,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,57.23096691294571,-1.173020527859251,-10.078740157480315,-1.2569832402234637,-10.815922964491445,-40.658201606633845,11.2900575184881,-166.396958471437,0.5839173632807001,0.020000000000000018,-6.525995214270177,10.493119266055045,Buy,6.75,USD,776.6233766233765
EHGO,Eshallgo Inc.,Strong sell,Sell,,1.08,USD,,,39085,23777240.366972476,USD,,,0,Distribution services,Wholesale distributors,NASDAQ,,,,,,,,,-30.616443486173328,,,,0.0389516569853004,-3.2699999999999996,,,,,,
UTSI,UTStarcom Holdings Corp,Strong sell,Strong sell,,2.5,USD,-0.4403,USD,4116,23588915,USD,,26.346604215456672,0,Electronic technology,Telecommunications equipment,NASDAQ,0,0,USD,,26.346604215456672,,35.21615651625118,,-8.904548366431776,,0.0461077225266205,-7.71460380835381,0.0524461983882568,-0.14000000000000012,14.647045297769601,,,,,
GLE,Global Engine Group Holding Limited,Strong sell,Sell,,1.31,USD,,,9249,23580000,USD,,,0,Technology services,Packaged software,NASDAQ,,,,,,,,,-100,,0,20.1798737096214,0,-1.15,,,,,,
TZUP,Thumzup Media Corporation,Strong sell,Sell,,2.5,USD,,,32668,23474209.48616601,USD,,,0,Technology services,Packaged software,NASDAQ,,0,USD,,,40.476190476190474,,-432.2113502935421,,,0.74482347683599,,0,-1.5099999999999998,,-74.13793103448276,,,,
DXST,Decent Holding Inc.,Strong sell,Sell,,1.44,USD,,,45389,23400000,USD,,,0,Industrial services,Environmental services,NASDAQ,,,,,,,,,-94.25119851347166,,,,0.0395672829337999,,,,,,,
VCIG,VCI Global Limited,Strong sell,Sell,,1.0183,USD,,,591922,23324596.16324074,USD,,,0,Commercial services,Miscellaneous commercial services,NASDAQ,,,,,,,,,13.605746487472164,,,,0.0219461489319127,-0.81,,,,,,
GFAI,"Guardforce AI Co., Limited",Strong sell,Strong sell,,1.305,USD,-1.7873,USD,907134,23240675.463503648,USD,,85.30652175700227,0,Technology services,Information technology services,NASDAQ,0,0,USD,,85.30652175700227,,167.3610391609851,,-76.7106084894147,,0.12746185610486602,-52.5279445571755,0.209000813155918,0.05499999999999994,-1.4316616241955273,,,,,
ELBM,Electra Battery Materials Corporation,Strong sell,Sell,Buy,1.567,USD,-3.85207641,USD,17307,23196858.394063924,USD,,-107.34957019795107,0,Producer manufacturing,Electrical products,NASDAQ,0,0,USD,,-107.34957019795107,73.9024091858042,36.41285151473985,-17.134220893900288,56.683642145592394,-5.863745136250403,0.8437270950403131,-64.6536972420056,0.35292975274021005,-0.11699999999999999,,,Buy,6.1563247604,USD,292.8733095341417
CODX,"Co-Diagnostics, Inc.",Strong sell,Sell,Neutral,0.7195,USD,-1.3518,USD,22221,22973457.129894257,USD,,4.4731821072715805,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,4.4731821072715805,-56.11192930780561,-150.8420949785549,-123.18977672276856,759.5633441309277,-22.20309375419758,0.0371385806521203,-49.4434315058773,0.033600298323067504,-0.11239999999999994,-10.356555891965032,-91.58047420168019,Neutral,1.5,USD,108.47810979847114
CVV,CVD Equipment Corporation,Strong sell,Strong sell,,3.33,USD,-0.6313,USD,13685,22916520.374220375,USD,,-1116.377649325626,0,Electronic technology,Electronic production equipment,NASDAQ,0,0,USD,,-1116.377649325626,,-46.69786896597639,14.831038798498122,-18.07511737089202,-21.73913043478261,0.0115319932730039,-16.0354687878393,0.013144019282916499,-0.9299999999999997,-13.43864964293443,31.440487648379868,,,,
HUBC,Hub Cyber Security Ltd.,Sell,Sell,,0.7517,USD,-2.7966,USD,2733109,22896582.80851319,USD,,-821.4497528830315,0,Commercial services,Miscellaneous commercial services,NASDAQ,0,0,USD,,-821.4497528830315,,,,42.59836548993176,,,,,0.31220000000000003,-60.33917883084001,,,,,
CTNT,Cheetah Net Supply Chain Service Inc.,Strong sell,Sell,Neutral,1.9994,USD,-2.0528,USD,17577,22837168.9039196,USD,,,0,Industrial services,Engineering & construction,NASDAQ,0,0,USD,,,-1067.030965391621,,-108.40751781798245,-77.88780393803276,-48.11051804643072,0.18830331044509,-25.2467006145099,0.26532977123747903,-1.3805999999999998,,-99.39025204204002,Neutral,,,
DTCK,Davis Commodities Limited,Strong sell,Strong sell,,0.93,USD,0.0143,USD,5522,22785596.408721678,USD,65.03496503496504,-91.30170316301702,0,Distribution services,Food distributors,NASDAQ,0,0,USD,65.03496503496504,-91.30170316301702,,-44.53655822692214,,8.948514442771357,,0.0515873015873016,4.61786930103063,0.0667758713261965,-0.09999999999999998,-20.61656275565745,,,,,
NWGL,Nature Wood Group Limited,Neutral,Neutral,,1.375,USD,,,824,22677836,USD,,,0,Non-energy minerals,Forest products,NASDAQ,,0,USD,,,,,,12.048707448228438,,0.7377025928119281,,0.44499168223040003,0.03499999999999992,,,,,,
CARA,"Cara Therapeutics, Inc.",Strong sell,Sell,,4.94,USD,-20.9897,USD,13388,22581870.68924303,USD,,18.985587797102124,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,18.985587797102124,55.987295035712556,-45.948386125949895,-23.576485072329948,2150.625651720542,501.75054704595186,62.234794908062206,-142.844325480198,0.430584925986514,1.7960000000000003,-59.07656065959953,-47.47225647348952,,,,
XCUR,"Exicure, Inc.",Strong sell,Sell,,8.62,USD,-2.2598,USD,3017,22461142.03729603,USD,,-126.39090017284067,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,-126.39090017284067,81.09282422646477,-101.53441255338167,37.91044776119403,-8.773610730906105,-10.330699443956687,3.9663430420712,-45.2640497034736,0.687396864686469,-8.69,-97.70368329199964,,,,,
GRYP,"Gryphon Digital Mining, Inc",Strong sell,Sell,Neutral,0.3247,USD,,,225254,22403043.458681256,USD,,,0,Technology services,Data processing services,NASDAQ,,0,USD,,,98.58130616671832,,-369.3699857431707,-64.74977750393647,87.68631271310278,,,,-0.2299,,61.24181989520374,Neutral,,,
HUDI,"Huadi International Group Co., Ltd.",Strong sell,Strong sell,,1.5668,USD,0.0097,USD,3124,22372621.811376143,USD,161.52577319587627,-95.7844415471534,0,Non-energy minerals,Steel,NASDAQ,0,0,USD,161.52577319587627,-95.7844415471534,,-40.78933737273533,,26.651183627684716,,0.187013521722807,0.174160155701031,0.15754962043778,-0.10319999999999996,-11.931218524805487,,,,,
ENLV,Enlivex Therapeutics Ltd.,Strong sell,Strong sell,Strong buy,1.015,USD,-0.9908,USD,23759,22319376.33333333,USD,,32.423953075978716,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,32.423953075978716,61.85277604491578,17.172897196227694,24.766355140307915,-78.70847947183826,-83.07147599026334,0.028773460713882704,-54.4028274643712,0.0331662167373698,-0.18500000000000005,,,Strong buy,13,USD,1180.7881773399015
IINN,Inspira Technologies Oxy B.H.N. Ltd.,Strong sell,Sell,,0.9155,USD,,,448910,22210169.76363445,USD,,,0,Health technology,Medical specialties,NASDAQ,,,,,,,,,101.19965724078834,,,,0.29037843185753104,-0.25454999999999994,,,,,,
ZOOZ,ZOOZ Power Ltd.,Strong sell,Strong sell,,1.83,USD,-1.8635423860000002,USD,252,22153058.991682477,USD,,8.309541360852934,0,Producer manufacturing,Electrical products,NASDAQ,0,0,USD,,8.309541360852934,,-45.79828427529713,,-15.274190675165734,,0.34151673112493697,-89.1753592901364,0.127586863609186,-1.005,-29.93009855360166,,,,,
CNTM,"ConnectM Technology Solutions, Inc.",Strong sell,Strong sell,,0.760001,USD,-1.9721,USD,521003,22110928.445340455,USD,,-85.24328386248357,0,Industrial services,Engineering & construction,NASDAQ,0,0,USD,,-85.24328386248357,-99.24466338259442,,,2101.6578821274557,764.8174659985684,,-104.775823294267,0.0687266981630005,0.010001000000000038,,,,,,
TENX,"Tenax Therapeutics, Inc.",Sell,Sell,Strong buy,6.46,USD,-15.9427,USD,34559,22021531.602985073,USD,,85.72578450122124,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,85.72578450122124,97.16844143272023,82.33479764463969,100,-37.998690417395416,-100,0,-26.8373689921873,0.0582512405497842,0.5800000000000001,,,Strong buy,20.666667,USD,219.91744582043341
NXTC,"NextCure, Inc.",Sell,Sell,Strong buy,0.78,USD,-2.0946,USD,7675,21845212.83116883,USD,,11.16294851132413,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,11.16294851132413,19.700214132762326,29.74472807991121,26.004228329809724,-7.272216762600029,-11.31957473420888,0.0750343951740925,-54.8044504383007,0.054575049989258495,-0.30000000000000004,,,Strong buy,3.5,USD,348.71794871794873
RAIN,"Rain Enhancement Technologies Holdco, Inc.",Strong sell,Sell,,2.9,USD,-0.0998,USD,27081,21833411.290015604,USD,,-137.8460371634433,0,Finance,Financial conglomerates,NASDAQ,0,0,USD,,-137.8460371634433,-261.64383561643837,,,,37.5,0.0370459704794806,-2.57418640248968,0.017301121873946803,-8.37,,,,,,
